iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
MNE,Europe,Montenegro,2021-09-18,125728.0,600.0,625.286,1839.0,7.0,5.857,200187.564,955.336,995.597,2928.106,11.146,9.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628051.0,46.28,39.1,14.762,9.395,16409.288,1.0,387.305,10.08,44.0,47.9,,3.861,76.88,0.829,
MAR,Africa,Morocco,2021-09-18,918126.0,2291.0,2204.571,13876.0,48.0,55.429,24585.118,61.347,59.033,371.565,1.285,1.484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37344787.0,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,
MOZ,Africa,Mozambique,2021-09-18,149981.0,75.0,127.571,1903.0,0.0,1.571,4663.147,2.332,3.966,59.167,0.0,0.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32163045.0,37.728,17.7,3.158,1.87,1136.103,62.9,329.942,3.3,5.1,29.1,12.227,0.7,60.85,0.456,
MMR,Asia,Myanmar,2021-09-18,444871.0,1943.0,2141.571,17016.0,72.0,80.714,8117.193,35.452,39.075,310.477,1.314,1.473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54806014.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583,
NAM,Africa,Namibia,2021-09-18,126708.0,80.0,72.143,3466.0,5.0,5.0,48972.228,30.92,27.883,1339.598,1.932,1.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2587344.0,3.078,22.0,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,,63.71,0.646,
NPL,Asia,Nepal,2021-09-18,783910.0,835.0,1083.571,11028.0,16.0,13.143,26416.583,28.138,36.515,371.627,0.539,0.443,,,,,,,,,,,,,,,,,,,11760821.0,6198936.0,5561885.0,,170317.0,118710.0,39.63,20.89,18.74,,4000.0,,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,
NLD,Europe,Netherlands,2021-09-18,2020543.0,2082.0,2151.571,18502.0,7.0,7.429,117657.482,121.236,125.287,1077.383,0.408,0.433,,,,,,,,,,,,,,,,,,,22196529.0,12068854.0,10924705.0,,,7888.0,129.25,70.28,63.62,,459.0,,17173094.0,508.544,43.2,18.779,11.881,48472.545,,109.361,5.29,24.4,27.3,,3.32,82.28,0.944,
NZL,Oceania,New Zealand,2021-09-18,4061.0,22.0,21.0,27.0,0.0,0.0,835.486,4.526,4.32,5.555,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4860642.0,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,
NIC,North America,Nicaragua,2021-09-18,13025.0,0.0,96.429,202.0,0.0,0.143,1943.34,0.0,14.387,30.139,0.0,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6702379.0,51.667,27.3,5.445,3.519,5321.444,3.2,137.016,11.47,,,,0.9,74.48,0.66,
NER,Africa,Niger,2021-09-18,5951.0,4.0,4.571,201.0,0.0,0.286,236.801,0.159,0.182,7.998,0.0,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25130810.0,16.955,15.1,2.553,1.378,926.0,44.5,238.339,2.42,0.1,15.4,8.978,0.3,62.42,0.394,
NGA,Africa,Nigeria,2021-09-18,201630.0,336.0,406.286,2654.0,5.0,9.143,953.781,1.589,1.922,12.554,0.024,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211400704.0,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,
OWID_NAM,,North America,2021-09-18,50516304.0,73145.0,174517.571,1026125.0,1027.0,2656.0,84676.314,122.607,292.529,1720.009,1.721,4.452,,,,,,,,,,,,,,,,,,,595920714.0,335253002.0,270622518.0,848478.0,992430.0,1694662.0,99.89,56.2,45.36,0.14,2841.0,,596581283.0,,,,,,,,,,,,,,,
MKD,Europe,North Macedonia,2021-09-18,186549.0,539.0,498.571,6437.0,41.0,28.714,89572.427,258.804,239.392,3090.757,19.686,13.787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2082661.0,82.6,39.1,13.26,8.16,13111.214,5.0,322.688,10.08,,,,4.28,75.8,0.774,
NOR,Europe,Norway,2021-09-18,181765.0,570.0,896.571,841.0,0.0,2.0,33256.008,104.288,164.038,153.871,0.0,0.366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5465629.0,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,
OWID_OCE,,Oceania,2021-09-18,158150.0,1755.0,1908.286,1960.0,14.0,15.714,3659.189,40.606,44.153,45.349,0.324,0.364,,,,,,,,,,,,,,,,,,,30928539.0,19196790.0,11731749.0,,338375.0,334617.0,71.56,44.42,27.14,,7742.0,,43219954.0,,,,,,,,,,,,,,,
OMN,Asia,Oman,2021-09-18,303309.0,0.0,55.0,4092.0,0.0,1.143,58067.618,0.0,10.53,783.401,0.0,0.219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5223376.0,14.98,30.7,2.355,1.53,37960.709,,266.342,12.61,0.5,15.6,97.4,1.6,77.86,0.813,
PAK,Asia,Pakistan,2021-09-18,1223841.0,2580.0,2760.143,27206.0,71.0,69.429,5434.464,11.456,12.256,120.808,0.315,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,
PLW,Oceania,Palau,2021-09-18,5.0,0.0,0.429,,,0.0,275.118,0.0,23.582,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18174.0,47.237,,,,13240.405,,,15.89,7.7,22.7,,4.8,73.7,0.826,
PSE,Asia,Palestine,2021-09-18,382584.0,730.0,2060.571,3909.0,19.0,15.714,73253.279,139.773,394.537,748.455,3.638,3.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5222756.0,778.202,20.4,3.043,1.726,4449.898,1.0,265.91,10.59,,,,,74.05,0.708,
PAN,North America,Panama,2021-09-18,464038.0,255.0,289.714,7170.0,1.0,5.571,105906.473,58.198,66.121,1636.395,0.228,1.272,,,,,,,,,,,,,,,,,,,5042684.0,2891920.0,2150764.0,,103.0,25403.0,115.09,66.0,49.09,,5798.0,,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,
PNG,Oceania,Papua New Guinea,2021-09-18,18542.0,0.0,23.0,204.0,0.0,1.143,2033.336,0.0,2.522,22.371,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.04,9119005.0,18.22,22.6,3.808,2.142,3823.194,,561.494,17.65,23.5,48.8,,,64.5,0.555,
PRY,South America,Paraguay,2021-09-18,459580.0,56.0,53.286,16123.0,3.0,4.286,63656.905,7.757,7.381,2233.214,0.416,0.594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7219641.0,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.728,
PER,South America,Peru,2021-09-18,2166419.0,2039.0,870.286,198976.0,85.0,35.429,64941.756,61.122,26.088,5964.613,2.548,1.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,
PHL,Asia,Philippines,2021-09-18,2347550.0,23075.0,20218.429,36583.0,255.0,229.286,21140.165,207.795,182.071,329.437,2.296,2.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111046910.0,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1.0,71.23,0.718,
POL,Europe,Poland,2021-09-18,2897395.0,796.0,603.143,75487.0,14.0,8.857,76656.745,21.06,15.957,1997.169,0.37,0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
PRT,Europe,Portugal,2021-09-18,1061371.0,939.0,956.857,17902.0,7.0,7.0,104384.248,92.349,94.105,1760.635,0.688,0.688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,
QAT,Asia,Qatar,2021-09-18,235386.0,82.0,125.286,604.0,0.0,0.0,80322.154,27.981,42.752,206.106,0.0,0.0,,,,,,,,,,,,,,,,,,,4653019.0,,,,5605.0,10631.0,158.78,,,,3628.0,,2930524.0,227.322,31.9,1.307,0.617,116935.6,,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,
ROU,Europe,Romania,2021-09-18,1144893.0,5388.0,3763.429,35456.0,97.0,70.714,59855.011,281.685,196.752,1853.64,5.071,3.697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19127772.0,85.129,43.0,17.85,11.69,23313.199,5.7,370.946,9.74,22.9,37.1,,6.892,76.05,0.828,
RUS,Europe,Russia,2021-09-18,7150244.0,19999.0,18720.571,193891.0,780.0,763.571,49003.803,137.062,128.3,1328.821,5.346,5.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145912022.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,
RWA,Africa,Rwanda,2021-09-18,95117.0,224.0,441.714,1206.0,7.0,6.857,7164.304,16.872,33.27,90.837,0.527,0.516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13276517.0,494.869,20.3,2.974,1.642,1854.211,56.0,191.375,4.28,4.7,21.0,4.617,,69.02,0.543,
KNA,North America,Saint Kitts and Nevis,2021-09-18,1632.0,43.0,27.571,9.0,0.0,0.286,30478.467,803.048,514.911,168.08,0.0,5.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53546.0,212.865,,,,24654.385,,,12.84,,,,2.3,76.23,0.779,
LCA,North America,Saint Lucia,2021-09-18,10399.0,55.0,124.571,150.0,2.0,2.571,56393.404,298.263,675.546,813.445,10.846,13.945,,,,,,,,,,,,,,,,,,,72370.0,43264.0,29106.0,,,435.0,39.25,23.46,15.78,,2359.0,,184401.0,293.187,34.9,9.721,6.405,12951.839,,204.62,11.62,,,87.202,1.3,76.2,0.759,
VCT,North America,Saint Vincent and the Grenadines,2021-09-18,2728.0,115.0,40.286,14.0,1.0,0.286,24517.161,1033.531,362.057,125.821,8.987,2.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111269.0,281.787,31.8,7.724,4.832,10727.146,,252.675,11.62,,,,2.6,72.53,0.738,
WSM,Oceania,Samoa,2021-09-18,3.0,0.0,0.0,,,0.0,14.989,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200144.0,69.413,22.0,5.606,3.564,6021.557,,348.977,9.21,16.7,38.1,,,73.32,0.715,
SMR,Europe,San Marino,2021-09-18,5412.0,0.0,5.571,90.0,0.0,0.0,159129.668,0.0,163.817,2646.281,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34010.0,556.667,,,,56861.47,,,5.64,,,,3.8,84.97,,
STP,Africa,Sao Tome and Principe,2021-09-18,3040.0,15.0,32.286,43.0,0.0,0.571,13610.071,67.155,144.543,192.511,0.0,2.558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223364.0,212.841,18.7,2.886,2.162,3052.714,32.3,270.113,2.42,,,41.34,2.9,70.39,0.625,
SAU,Asia,Saudi Arabia,2021-09-18,546411.0,0.0,83.143,8651.0,0.0,5.857,15461.247,0.0,2.353,244.789,0.0,0.166,,,,,,,,,,,,,,,,,,,40698074.0,23048287.0,17649787.0,,124188.0,192326.0,115.16,65.22,49.94,,5442.0,,35340680.0,15.322,31.9,3.295,1.845,49045.411,,259.538,17.72,1.8,25.4,,2.7,75.13,0.854,
SEN,Africa,Senegal,2021-09-18,73622.0,34.0,26.0,1845.0,3.0,2.429,4281.268,1.977,1.512,107.29,0.174,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17196308.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94,0.512,
SRB,Europe,Serbia,2021-09-18,860431.0,6745.0,6931.714,7733.0,35.0,30.429,126448.506,991.242,1018.681,1136.438,5.144,4.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6804596.0,80.291,41.2,17.366,,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609,76.0,0.806,
SYC,Africa,Seychelles,2021-09-18,20593.0,0.0,0.0,106.0,0.0,0.0,208199.373,0.0,0.0,1071.681,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98910.0,208.354,36.2,8.606,5.586,26382.287,1.1,242.648,10.55,7.1,35.7,,3.6,73.4,0.796,
SLE,Africa,Sierra Leone,2021-09-18,6392.0,1.0,1.857,121.0,0.0,0.0,785.128,0.123,0.228,14.862,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8141343.0,104.7,19.1,2.538,1.285,1390.3,52.2,325.721,2.42,8.8,41.3,19.275,,54.7,0.452,
SGP,Asia,Singapore,2021-09-18,76792.0,1009.0,803.571,60.0,1.0,0.286,13022.913,171.113,136.275,10.175,0.17,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5896684.0,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,
SVK,Europe,Slovakia,2021-09-18,402066.0,816.0,541.143,12569.0,0.0,1.571,73628.671,149.431,99.097,2301.709,0.0,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5460726.0,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.86,
SVN,Europe,Slovenia,2021-09-18,282935.0,1248.0,1045.714,4494.0,2.0,3.571,136110.006,600.369,503.056,2161.904,0.962,1.718,,,,,,,,,,,,,,,,,,,2053257.0,1085401.0,967856.0,,8118.0,13860.0,98.77,52.21,46.56,,6668.0,,2078723.0,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25.0,,4.5,81.32,0.917,
SLB,Oceania,Solomon Islands,2021-09-18,20.0,0.0,0.0,,,0.0,28.409,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703995.0,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73.0,0.567,
SOM,Africa,Somalia,2021-09-18,19004.0,184.0,90.143,1063.0,22.0,5.714,1161.649,11.247,5.51,64.978,1.345,0.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16359500.0,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,
ZAF,Africa,South Africa,2021-09-18,2880349.0,3286.0,3730.714,86116.0,164.0,195.0,47972.239,54.728,62.135,1434.263,2.731,3.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60041996.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
OWID_SAM,,South America,2021-09-18,37491036.0,156845.0,41775.0,1146225.0,1181.0,859.857,86333.128,361.178,96.198,2639.489,2.72,1.98,,,,,,,,,,,,,,,,,,,408446147.0,254141811.0,159657661.0,3402069.0,2207333.0,2020536.0,94.06,58.52,36.77,0.78,4653.0,,434260138.0,,,,,,,,,,,,,,,
KOR,Asia,South Korea,2021-09-18,285931.0,1909.0,1849.857,2404.0,10.0,6.429,5573.141,37.209,36.056,46.857,0.195,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,
SSD,Africa,South Sudan,2021-09-18,11805.0,5.0,27.857,121.0,0.0,0.143,1037.221,0.439,2.448,10.631,0.0,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11381377.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85,0.433,
ESP,Europe,Spain,2021-09-18,4929546.0,0.0,3155.0,85783.0,0.0,70.429,105455.637,0.0,67.494,1835.118,0.0,1.507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46745211.0,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
LKA,Asia,Sri Lanka,2021-09-18,502758.0,1986.0,2782.571,12022.0,84.0,124.286,23387.023,92.384,129.438,559.233,3.907,5.781,,,,,,,,,,,,,,,,,,,24689082.0,13720887.0,10968195.0,,130980.0,130249.0,114.85,63.83,51.02,,6059.0,,21497306.0,341.955,34.1,10.069,5.331,11669.077,0.7,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,
SDN,Africa,Sudan,2021-09-18,37995.0,0.0,9.143,2875.0,0.0,5.429,846.038,0.0,0.204,64.018,0.0,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44909351.0,23.258,19.7,3.548,2.034,4466.507,,431.388,15.67,,,23.437,0.8,65.31,0.51,
SUR,South America,Suriname,2021-09-18,36746.0,318.0,524.286,803.0,7.0,6.0,62092.133,537.346,885.92,1356.882,11.828,10.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591798.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,
SWE,Europe,Sweden,2021-09-18,1144982.0,0.0,995.0,14775.0,0.0,10.286,112693.315,0.0,97.932,1454.21,0.0,1.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
CHE,Europe,Switzerland,2021-09-18,823078.0,0.0,2145.714,10999.0,0.0,6.857,94438.479,0.0,246.195,1262.005,0.0,0.787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8715494.0,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.955,
SYR,Asia,Syria,2021-09-18,30519.0,182.0,165.857,2120.0,8.0,7.0,1669.922,9.959,9.075,116.001,0.438,0.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18275704.0,,21.7,,2.577,,,376.264,,,,70.598,1.5,72.7,0.567,
TWN,Asia,Taiwan,2021-09-18,16129.0,6.0,7.857,839.0,0.0,0.0,676.126,0.252,0.329,35.171,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23855008.0,,42.2,,8.353,,,103.957,,,,,,80.46,,
TJK,Asia,Tajikistan,2021-09-18,17484.0,0.0,6.0,125.0,0.0,0.0,1793.3,0.0,0.615,12.821,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9749625.0,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,
TZA,Africa,Tanzania,2021-09-18,1367.0,0.0,0.0,50.0,0.0,0.0,22.228,0.0,0.0,0.813,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,
THA,Asia,Thailand,2021-09-18,1462901.0,14109.0,13536.714,15246.0,122.0,153.286,20913.272,201.699,193.518,217.953,1.744,2.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69950844.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,
TLS,Asia,Timor,2021-09-18,18994.0,51.0,87.429,103.0,0.0,1.857,14133.755,37.95,65.057,76.644,0.0,1.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1343875.0,87.176,18.0,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606,
TGO,Africa,Togo,2021-09-18,24519.0,150.0,128.714,213.0,2.0,1.143,2891.991,17.692,15.182,25.123,0.236,0.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8478242.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515,
TTO,North America,Trinidad and Tobago,2021-09-18,48400.0,257.0,200.714,1413.0,8.0,6.429,34488.312,183.13,143.023,1006.859,5.701,4.581,,,,,,,,,,,,,,,,,,,1020031.0,557693.0,462338.0,,5086.0,5495.0,72.68,39.74,32.94,,3916.0,,1403374.0,266.886,36.2,10.014,5.819,28763.071,,228.467,10.97,,,89.443,3.0,73.51,0.796,
TUN,Africa,Tunisia,2021-09-18,699224.0,797.0,2217.714,24442.0,27.0,40.571,58582.257,66.774,185.804,2047.795,2.262,3.399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11935764.0,74.228,32.7,8.001,5.075,10849.297,2.0,318.991,8.52,1.1,65.8,78.687,2.3,76.7,0.74,
TUR,Asia,Turkey,2021-09-18,6820831.0,26161.0,26280.286,61361.0,221.0,245.429,80204.746,307.622,309.024,721.531,2.599,2.886,,,,,,,,,,,,,,,,,,,104894094.0,52601310.0,41902917.0,10389867.0,300878.0,491334.0,123.34,61.85,49.27,12.22,5777.0,,85042736.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82,
UGA,Africa,Uganda,2021-09-18,122083.0,99.0,112.429,3123.0,4.0,4.429,2590.701,2.101,2.386,66.273,0.085,0.094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47123533.0,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.544,
UKR,Europe,Ukraine,2021-09-18,2448908.0,6564.0,4595.571,58363.0,98.0,89.714,56339.707,151.012,105.726,1342.702,2.255,2.064,,,,,,,,,,,,,,,,,,,11420819.0,6282896.0,5137923.0,,58605.0,107860.0,26.27,14.45,11.82,,2481.0,,43466822.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.779,
ARE,Asia,United Arab Emirates,2021-09-18,732299.0,471.0,576.143,2073.0,2.0,1.571,73295.257,47.142,57.666,207.485,0.2,0.157,,,,,,,,,,,,,,,,,,,19412656.0,9079284.0,8011133.0,,82549.0,78813.0,194.3,90.87,80.18,,7888.0,,9991083.0,112.442,34.0,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89,
GBR,Europe,United Kingdom,2021-09-18,7435493.0,29476.0,29197.429,135478.0,164.0,144.143,109013.453,432.154,428.07,1986.274,2.404,2.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,
USA,North America,United States,2021-09-18,42050638.0,56849.0,147006.571,673472.0,837.0,1968.714,126310.406,170.761,441.574,2022.954,2.514,5.914,,,,,,,,,,,,,,,,,,,384911290.0,211489242.0,181035022.0,,916413.0,777010.0,114.45,62.88,53.83,,2310.0,,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
URY,South America,Uruguay,2021-09-18,387555.0,106.0,141.857,6048.0,2.0,1.286,111201.75,30.415,40.703,1735.362,0.574,0.369,,,,,,,,,,,,,,,,,,,6017599.0,2716924.0,2558828.0,741847.0,51.0,14134.0,172.66,77.96,73.42,21.29,4055.0,,3485152.0,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14.0,19.9,,2.8,77.91,0.817,
UZB,Asia,Uzbekistan,2021-09-18,167858.0,590.0,584.0,1184.0,5.0,5.143,4946.345,17.386,17.209,34.889,0.147,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33935765.0,76.134,28.2,4.469,2.873,6253.104,,724.417,7.57,1.3,24.7,,4.0,71.72,0.72,
VUT,Oceania,Vanuatu,2021-09-18,4.0,0.0,0.0,1.0,0.0,0.0,12.72,0.0,0.0,3.18,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314464.0,22.662,23.1,4.394,2.62,2921.909,13.2,546.3,12.02,2.8,34.5,25.209,,70.47,0.609,
VAT,Europe,Vatican,2021-09-18,27.0,0.0,0.0,,,0.0,33251.232,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.0,,,,,,,,,,,,,75.12,,
VEN,South America,Venezuela,2021-09-18,353401.0,0.0,949.429,4275.0,0.0,11.857,12311.502,0.0,33.075,148.929,0.0,0.413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28704947.0,36.253,29.0,6.614,3.915,16745.022,,204.85,6.47,,,,0.8,72.06,0.711,
VNM,Asia,Vietnam,2021-09-18,677023.0,9373.0,10810.571,16857.0,220.0,262.714,6896.517,95.478,110.122,171.714,2.241,2.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,
OWID_WRL,,World,2021-09-18,228182335.0,532986.0,541330.0,4685838.0,6701.0,8673.143,28975.661,67.681,68.741,595.03,0.851,1.101,,,,,,,,,,,,,,,,,,,5919917818.0,3397601513.0,2473918863.0,21136952.0,35190308.0,30037125.0,75.17,43.14,31.41,0.27,3814.0,,7874965732.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,
YEM,Asia,Yemen,2021-09-18,8630.0,37.0,38.857,1638.0,10.0,9.857,283.038,1.213,1.274,53.721,0.328,0.323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30490639.0,53.508,20.3,2.922,1.583,1479.147,18.8,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.47,
ZMB,Africa,Zambia,2021-09-18,208422.0,69.0,83.714,3638.0,1.0,1.286,11015.579,3.647,4.424,192.277,0.053,0.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18920657.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89,0.584,
